,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
216,-607.9168,83.039925,0.7227941,17.254433,10.088955,-0.0074632736,2.0894542,-1.1554942,-5.85411,1.6837673,-2.8673062,3.344221,-0.7050522,1.6867371,1.4069476,1.5263456,-0.69927675,0.8277431,2.0285716,1.3985133,-4.2571044,2.6584537,-4.275358,1.0154192,-4.029936,2.6449378,-2.666061,1.9140251,-1.4325984,2.0329921,-0.43263534,0.53069055,-1.9426064,0.30597433,-1.3985045,1.027036,-1.8548632,1.4760116,-2.176976,0.94509953,neutral
217,-736.41766,90.77237,15.255879,24.188292,16.006588,9.249635,-0.35136595,1.4771175,1.5755348,3.9137375,-5.315125,5.9502406,-0.018722367,4.1057277,1.1896272,2.5535634,1.7036222,1.7789485,-2.9974217,6.71263,-2.8394966,2.2593226,-4.7038283,1.5665209,-3.7754478,3.120008,-3.126988,-0.47167185,-1.2047045,-0.49809712,-0.6943193,-0.30017397,-1.1249391,0.403914,-0.71244425,2.0962071,-1.4405061,-0.08242365,-2.4404423,-0.312388,surprised
218,-543.01135,74.15816,-5.670715,15.571275,2.1968,2.9359283,-17.00301,-15.05707,-4.108982,-3.5607362,-6.6497984,-3.697311,-9.338202,-1.8473476,-9.375793,1.4031043,-7.486158,-0.1284232,-5.3474693,-1.7784543,-9.1392975,-1.9452296,-5.3429956,-1.1966487,-6.095367,-0.4052536,-6.180498,2.9418242,-5.5481825,1.1935749,-3.4885964,0.7454733,-3.7695749,-0.49320608,-2.4925842,0.4002583,-3.096433,-1.4180322,-3.0387754,2.6103733,fear
219,-542.92395,65.37244,10.653878,21.829515,2.8191757,5.302229,0.3325955,1.473086,-10.373505,2.7539454,2.1036077,-2.0595126,-5.228847,1.5770339,-1.0927445,2.2773101,-4.6354513,5.518523,-3.0515294,2.3255908,-3.8859632,2.7078588,-4.7855,2.5909765,-2.9014013,1.3867915,-5.6385155,3.579625,-4.2836504,3.3258128,-1.8210381,1.509772,-0.18544225,0.9239598,-2.1529186,1.3957846,-2.3335397,-0.03603251,-2.050491,-0.24182716,disgust
220,-466.9564,39.162086,-8.550032,5.303743,-5.7273946,-3.62777,-15.606386,-1.8219212,-7.985838,-4.9550834,-4.222857,-4.4720783,-5.573804,0.67365384,-7.937245,2.3818192,-3.8207479,2.3916957,2.0240138,4.297193,0.3967877,5.1057687,3.5869682,5.991213,0.7076397,8.653818,0.94493735,5.3013124,1.0944389,3.5054686,-0.48669955,4.0691504,0.6440136,4.0142584,-0.38216907,2.149113,-0.41466966,0.99688494,-0.60442656,3.4794266,fear
221,-585.4419,61.836006,-10.345954,15.904429,-0.42094094,-2.7217562,-9.203435,-13.847048,-2.979262,3.0631726,-11.848538,2.032595,-7.7253795,-1.6754377,-1.4564737,-6.4354615,-5.6256127,-1.6874332,-4.9537587,-4.899112,-4.788025,-3.4416919,-6.533684,0.2632803,-5.1100845,2.7133524,-0.5139863,4.2973146,1.7811593,3.6984417,0.016957965,3.552723,2.544453,6.2101455,3.2786236,2.8436024,0.8869387,1.8325782,1.9215325,4.0597816,disgust
222,-489.61087,61.574833,-18.19405,2.9560413,2.9501002,-1.5282233,-12.529755,-14.03923,-20.191109,-4.8335667,-3.4928875,-6.591953,-7.363855,-0.5526022,-8.770271,4.5700126,-9.592765,-4.739175,-6.930241,-6.289747,-9.915156,-0.2937418,-6.6286016,-4.360378,-7.520749,-1.1280338,-7.7126346,-2.2529068,-5.9274936,-1.5033466,-3.0338361,0.9945089,-2.6602304,2.7732043,1.7521302,5.8375945,5.274047,6.036581,3.7058897,4.9826455,fear
223,-505.798,39.766563,-19.577898,5.6160765,-13.537721,-9.978542,-9.670255,-13.320192,-11.820321,-1.2551695,-8.648648,3.4055078,-5.3025937,-5.196476,-0.94611084,-4.624348,-3.8674932,-1.8112278,-6.2488604,-1.8224385,-4.6502285,-3.7811885,-4.4183793,-3.168506,-5.4026866,2.08524,-0.95367473,7.385998,4.2098823,5.920584,3.685753,4.51897,4.1517644,6.259185,3.3762128,1.6283554,-2.6709752,-2.5077763,-1.9643865,2.7660036,angry
224,-620.0106,65.75841,12.063707,24.38219,2.4790015,11.649707,-7.572169,-8.681218,-5.990377,3.9556274,-3.4439375,-3.2090528,1.1442627,1.3442087,-5.083459,6.933707,-5.5338626,-0.2990567,-1.4473683,4.2793455,-4.01615,-1.9886596,-1.886317,0.95052135,-7.2575736,6.4248204,-3.0144444,3.3015447,-0.095759965,1.9821907,1.1367686,0.41955948,-1.1289892,2.5207932,0.41403076,0.51689297,0.10863534,2.085563,1.3298417,7.014132,fear
225,-553.17145,53.57658,-5.6299906,6.4375257,-5.4733095,-5.28202,-10.3145485,-7.2337294,-12.830057,-4.5884233,0.26968962,-3.2550926,-7.062639,-0.19657658,-6.030697,-1.1324497,-9.026768,-1.5138851,-2.2899017,-0.31404716,-7.4680085,0.6907541,-6.330466,0.8383326,-1.5770144,5.077057,0.67004794,4.8058715,-0.51929796,4.5688477,0.44772863,6.6751814,3.9445715,5.188227,3.4512453,5.783719,3.24339,2.7830606,2.358627,3.6369083,surprised
226,-545.375,58.65596,-1.0829768,6.1653113,-0.24457587,2.911561,-10.694646,-4.5472493,-10.609726,-1.8346058,-5.8927565,-5.035802,-3.3412774,-3.778935,-5.865976,0.81622446,-8.485683,0.97362155,-1.2934498,-0.67130387,-6.088224,-2.0406568,-2.78399,-0.29695582,-3.1115856,1.8256513,-3.8593986,3.2309802,-2.4889696,1.6162328,-2.0181885,-0.33771408,-1.1367371,2.1484032,0.57052857,2.853315,0.63692844,1.1141562,-1.2300119,1.3565695,surprised
227,-551.75146,36.22287,-8.676716,6.90049,-11.431695,-4.7919497,-17.63639,-11.689886,-10.149174,-3.5336006,-7.0323825,-4.407029,-4.9920063,-0.38455114,-9.7833605,-5.978216,-9.480157,-1.332571,-6.9011536,0.35477573,-4.490337,1.2447352,-1.0250913,6.3467073,1.7834839,8.2514925,0.48794922,5.700344,-0.29580763,5.1591587,-1.665266,1.2989115,-3.7657454,0.6638692,-2.7899678,0.80299634,-1.9359407,-0.8765965,-4.8926024,-0.9028713,disgust
228,-654.966,55.901375,-3.3677998,6.511173,2.50068,4.4168077,-9.467261,-10.884788,-12.823566,5.1946173,-5.602165,-7.9829736,-3.3436236,1.4779783,-1.0103478,-5.755421,-5.894918,-0.24941492,-5.7473025,-4.0704083,-6.4734793,-1.1711221,-6.252375,1.2843897,-5.371226,0.32110015,-2.5985982,3.5344164,-1.9418188,3.0180352,-1.3952239,-0.21838285,-0.4035481,6.533869,5.1454,7.1214166,2.7065263,2.4244726,-2.2198117,2.966578,calm
229,-554.67395,94.232605,-14.379678,18.19726,13.811333,-2.8490233,-1.4465408,-0.82298434,-7.1212554,2.994728,-1.4977002,3.1869721,-3.4970958,4.224504,-0.46625876,1.814725,-0.20528278,-3.037481,0.52479464,0.036744118,-4.304928,1.5209229,-3.734195,1.3599682,-3.1862116,1.6368917,-1.8409951,3.9383662,-3.1466198,2.452542,0.15431634,1.6075268,-0.7670534,0.024519416,-1.3287483,1.8167228,-1.542164,0.8269725,-0.23977223,0.6502137,surprised
230,-637.86255,65.78994,-3.8675537,11.945546,3.3861854,5.1824784,-9.586852,-5.543334,-13.17356,0.8496923,-1.0826722,-3.5875607,4.1585135,-2.754766,-5.214803,3.3406973,-10.06195,2.3220296,-1.5401851,-2.6409495,-1.1328952,-0.51156944,-4.050717,1.6013333,-3.219521,0.72505766,-1.4587051,-1.5689689,-1.1903898,0.37457228,-2.0161967,-1.0582126,-1.1844747,-1.5236782,-0.32853967,1.2730496,-2.537935,0.43467557,-1.5571506,0.9950557,happy
231,-666.54474,69.41633,1.4022071,10.005501,-1.6366566,3.3911905,-9.906558,-6.1819115,-10.749792,-0.82032907,-2.02665,-4.7709575,-0.42300516,-0.48117566,-4.9935026,1.0013773,-8.624373,0.08827394,-1.7840011,-1.3194191,-4.9950886,-0.036019318,-4.715982,-0.31367046,-2.73802,2.3428674,-1.8038563,1.957561,0.22780974,2.0698035,2.4823668,3.4067564,2.1160462,3.0430791,0.3058662,4.903664,-0.39361626,2.3901374,0.1933656,1.8177215,surprised
232,-622.0304,56.194912,-20.591463,9.229734,-10.833608,-8.199108,-10.764381,-14.980153,-11.2464,-3.4578717,-10.667546,-8.700357,-8.92445,1.353475,-10.776671,-0.54331243,-5.826166,-3.97765,-7.7110558,-0.6870778,-5.2634783,0.8997981,-5.6127996,-0.7721224,-2.3915322,-2.9889128,-4.9311814,-1.4111857,-2.7384813,4.551605,1.2786294,5.9881516,2.8769188,4.274008,0.91336304,1.1294757,1.0949067,1.6371952,0.46250674,0.86563784,happy
233,-386.1472,47.595963,-17.860329,-9.308338,-6.083061,-7.595564,-4.061191,-5.187205,-12.70137,5.382201,-6.1141796,-1.8242501,-7.515526,-6.012367,-5.1235056,-2.8215857,-4.5036182,6.81918,-2.3304586,4.388288,3.3508236,7.0591707,2.2352765,8.933612,0.608437,5.1382294,1.027722,5.783714,1.4310914,5.244096,2.6264136,5.492181,2.7429552,4.6152887,2.1146116,3.3398066,0.71879834,3.9282744,4.395525,4.2222066,angry
234,-405.84564,39.37928,-11.160142,4.5942016,-4.827663,-4.018647,-5.1174984,-7.2416,-15.360765,-4.6179943,-3.0716994,-0.67513984,-8.63966,-2.6258469,-4.8060584,3.4789088,-9.473388,-1.6784827,-6.1858845,-1.172692,-5.855984,-0.5656425,2.138268,8.089618,2.0116076,9.922211,0.62399995,9.383299,5.654882,7.0137625,2.427042,2.2661295,3.0424874,4.9104004,0.7360548,3.1050205,-0.7521702,3.3820257,2.4368558,2.0312996,fear
235,-628.00433,81.82072,0.44673052,18.74538,7.4574695,2.1341615,-0.79645324,-0.7397787,-2.3428218,-0.18161067,-2.2934375,5.633741,-5.484524,2.7438927,0.6015818,0.8351456,-2.23484,-0.25598794,1.1521597,1.6750662,-3.4145868,3.255104,-5.211539,2.6235187,-4.6504784,0.33396986,-5.2285595,1.7592794,-3.7311254,1.4473757,-0.9138506,-0.010276938,-1.0205917,-0.7682166,-1.1313875,2.6646557,0.6409479,3.083863,-1.872445,0.38836274,calm
236,-399.93246,13.372465,-38.494247,0.60443544,-14.397701,-18.823858,-7.301372,-16.87619,-7.758051,-0.19701253,-9.767643,15.000199,5.736074,16.00931,-0.7803999,0.46211854,-4.0462866,4.6817203,-3.6033099,-1.3625406,-3.839647,0.93171614,-0.52688104,3.8684547,-2.9755259,1.8325162,-1.1259177,0.263752,-2.9701657,0.40481976,-3.12494,3.5120735,-2.5697167,3.2982366,0.44124675,1.4247954,-0.30103862,1.6457452,-1.5368822,1.1870233,fear
237,-554.75934,48.697018,-25.0086,4.3595834,-11.377131,-18.90289,-13.183054,-14.689905,-11.540651,2.739833,-11.336709,-2.2916875,-9.665004,-4.2436247,-7.3412523,-4.7530084,-7.798074,-5.6178527,-6.747831,-5.4498715,-2.1010501,0.6459448,-1.6027632,5.632146,2.136643,8.690398,3.5818195,10.709294,4.3206787,8.322458,-1.3641918,6.085261,1.5647141,6.8505692,1.4499862,3.0393593,-2.0634482,-0.04203086,0.42848235,3.0749857,angry
238,-465.34583,43.5822,-19.889303,0.37160486,-7.723261,-10.783444,-13.504175,-7.8274326,-19.264282,-0.8873289,-7.849495,-9.831406,-5.7514963,-6.9046845,-3.4661622,-7.511916,-10.713778,-1.2325763,-10.47714,-4.561375,-5.873008,1.665743,-0.73006517,4.451342,-0.30816862,4.577174,0.7042495,5.6939697,4.86274,8.269643,3.0889745,2.6329305,-2.948619,0.79802364,-1.7673684,3.2685318,1.6620008,0.63694984,-3.939736,-0.92411107,angry
239,-410.8981,18.048843,-31.369503,1.5291901,-17.303398,-8.877384,-21.868193,-16.330599,-12.188603,-3.618106,-4.9165616,3.1452186,1.2754768,14.80286,-3.055525,-1.5140507,-5.1129537,-3.3800116,2.1938186,14.943017,7.0555773,9.405716,5.0270786,12.24521,-2.122315,2.726886,0.8652412,5.515795,-1.1656054,-0.38378486,-1.440426,2.3049257,-1.5694065,2.2906728,-0.45686823,0.2986206,0.5093248,4.6088443,-1.8705382,4.2728205,fear
240,-578.4559,63.580334,-6.889369,19.923965,0.045230035,2.1910422,-11.054546,-7.7853727,-9.536849,-1.4048493,-2.322538,-8.843923,-1.5017722,1.3533984,-8.029011,3.5958805,-6.8648915,0.7399877,-0.72695637,0.8387878,-6.6829896,-2.5161855,-6.057734,-0.9706914,-7.2108407,1.1649497,-4.936843,3.6044576,-3.114852,1.7974743,1.7309141,-1.0035346,-0.31787467,3.1844883,-1.6501937,4.7355633,0.832626,2.5270777,-0.30076766,3.8196805,fear
241,-453.86646,41.692284,-11.393957,9.01427,-12.160032,-8.439862,5.5439935,-12.017241,-8.282188,-5.0059247,-6.8281775,-1.7908431,-5.307468,-0.567511,-5.6500645,-1.0274482,-2.0350547,2.1171048,0.30058637,9.408474,3.0168128,8.659848,4.069483,9.172643,2.432885,5.661266,2.3275986,5.769532,3.148766,4.485298,-0.44920427,3.383875,1.1349224,5.52808,2.9811838,2.627715,0.18467286,3.2926502,1.6927235,3.4806151,angry
242,-553.9572,43.145683,-15.666156,5.645877,-8.609686,-6.9684753,-20.106838,-5.6763763,-14.530449,0.4357664,-10.499269,-8.989386,-2.8839858,-10.338438,-2.9093547,-6.287995,-10.503256,-1.812479,-8.452752,-4.9695716,-7.601639,-3.4525018,-9.154501,-2.8495975,-7.176732,1.1211812,-2.0901825,4.6584535,3.2880273,4.1261854,3.3229485,5.101836,2.9348893,6.8391504,4.8755827,7.1747985,4.0141034,4.2660065,0.29097804,3.3602118,disgust
243,-696.91437,69.65085,22.041594,26.177866,13.271552,13.218098,1.5465257,7.1966476,-5.239122,6.206519,4.198049,5.15983,-4.8430214,3.0968637,1.2600622,2.973664,-3.85528,1.4485501,-5.764194,4.315446,-7.7553167,5.042371,-4.427889,-0.5904238,-6.065004,3.6148012,-5.626227,2.4768252,-4.614567,2.0397713,-1.9314288,3.4593914,-2.6715991,0.7457738,-3.0828152,0.100300364,-2.8838587,0.735651,-3.7071502,-0.5371307,calm
244,-344.23578,22.995913,-42.077473,-19.342245,-20.220577,-19.996065,-14.93918,-11.556624,-5.8435836,3.0931509,-0.34017166,0.9452354,-8.934806,6.433195,-1.5887794,5.264376,0.29557833,-0.4487453,-0.8645412,1.0082705,-2.3030438,-0.49713767,-9.923153,-0.621936,-5.6937156,1.3455986,-2.0110412,2.1818354,-1.2400094,6.7203975,-2.0995977,-0.1442765,-0.74001884,2.9309855,-0.23590621,1.0003582,-0.555959,0.43545914,-3.7718556,0.83461756,fear
245,-515.2163,79.88748,-2.7705255,16.358368,-5.2469573,-1.488402,-15.04676,0.12261332,-6.5141387,-2.1300206,-2.0806324,-3.8049724,-7.057827,-2.5770793,-8.962241,-3.9281209,-5.07439,-3.0124154,-4.029925,-0.42091325,-11.240511,-3.8971486,-6.825754,-0.40578088,-6.403545,-3.684219,-6.8137255,0.30234513,-5.514048,1.1096983,-7.518242,-0.19122331,-6.2440133,-0.67443806,-4.8188596,0.81958526,-6.5951414,-3.0941603,-3.6096175,-1.6666269,disgust
246,-406.8711,12.585408,-41.918346,-2.9777133,-20.565378,-16.2056,-9.354667,-19.603285,-8.166402,-1.0140063,-6.1051455,16.809372,6.7205896,17.545094,-4.2540903,-3.9585514,-9.022522,2.2116098,-5.5763826,-1.3461812,-7.4851832,1.1874729,4.709441,4.642181,-5.0102963,0.95855993,-1.5532373,-3.7247496,-5.7502165,1.8342997,-0.7588846,0.9659182,-2.5763924,5.574987,0.13866048,1.5070333,0.39060274,-0.38769355,-1.825122,2.3627706,fear
247,-627.4089,53.29389,-11.2184925,5.414511,1.2637705,-10.319626,-16.669186,-9.255305,-8.741648,1.2824175,-12.6213455,-3.6637778,-11.395711,-5.0400667,-10.421135,-6.392057,-10.575342,-1.6799587,-8.977229,-6.933637,-4.564378,0.070042476,0.91174155,10.445863,6.3669405,13.121317,5.0211334,8.586843,0.06876878,5.3059545,0.7848608,8.400887,3.7156405,6.049393,0.7426854,3.3537095,1.271058,2.8184433,1.8851986,4.47439,fear
248,-661.0056,57.056046,-1.7789965,5.2135468,0.21649101,-0.13290818,-13.5723715,-8.559537,-10.744403,1.7148184,-6.1005373,-7.9011955,-3.4000204,1.0386245,-3.6913614,-6.715689,-4.8500657,-0.058608033,-8.187732,-3.0691073,-8.492215,-1.913233,-6.637039,1.0974251,-5.1810637,2.0399535,-2.5039032,3.0945454,0.6148736,4.2573028,-0.30378538,2.157872,0.16040039,7.3273273,2.7490358,6.418262,2.2915065,4.932257,-0.5583512,3.2586493,calm
249,-517.5955,44.623005,2.1774876,13.052243,-5.525891,1.2389455,-8.990044,-11.222175,-11.288144,-9.701885,-1.8140002,-4.713477,-8.390409,4.2222705,-7.2435856,4.083416,-4.4494176,4.7393756,1.0147232,5.672142,-1.6432515,1.63095,-5.270805,1.2723093,-2.0165412,2.1637187,-3.9299273,5.009382,3.8248587,7.197986,3.463616,2.9067416,1.0344237,5.3926554,4.192521,8.9705715,5.326413,2.4079754,-0.9734137,2.0252798,disgust
250,-638.3025,59.22799,-14.654571,5.2139654,-12.236386,-3.0119798,-14.497822,-13.281276,-12.851279,-2.992269,-6.335861,-10.270511,-8.036907,-1.2215936,-9.173353,-2.5784814,-5.963398,-2.9016182,-5.7858706,1.1240557,-8.505449,3.107353,-6.249497,3.1304376,-0.72383493,4.185897,0.6692817,3.575193,2.1866615,8.517839,6.0164056,11.05317,5.947338,3.741159,-1.5365928,0.16835876,-0.6956272,0.49876302,1.2477187,1.4389787,calm
251,-668.50085,81.22427,-1.7379687,16.911089,6.8124905,3.521556,-3.4158075,-5.4628677,-11.630521,-3.9967866,-1.1219513,-0.7441628,-0.36885267,-3.114102,-1.2998873,2.4977841,-8.203594,-1.1395463,-2.2417088,-0.25218293,-8.8931675,-0.8173516,-4.012923,-1.5936196,-4.111913,-0.030838672,-5.9778433,0.8898988,-5.236384,0.49852052,-4.741218,-1.660925,-3.0784986,-2.7361364,-4.426203,-1.8570628,-1.601579,-2.6156342,-4.1331987,-3.865725,calm
252,-703.2829,61.99809,-6.269991,10.6853285,3.4683275,-7.540262,-21.690933,-10.9525385,-6.1091394,0.95683193,-8.797626,-4.753877,-10.272702,0.2142075,-6.092023,-0.22277015,-9.171005,-2.8319194,-5.12058,-6.098319,-4.809701,-0.6173128,-9.055098,-0.6290086,-7.6976724,4.020683,-2.2591913,4.466044,-2.221739,6.0275207,-2.4314554,6.181476,5.9795175,15.714693,11.70321,13.116571,5.586393,6.8559427,6.1622324,7.3345194,calm
253,-463.69867,64.080795,-26.456,3.5416389,-5.698761,-8.223505,-15.776001,-24.215567,-4.7321177,0.045648,-18.295559,1.2837708,-9.305094,-6.7773905,1.03178,-5.483115,-8.943649,-5.8443227,-6.9729867,-4.644404,-3.55802,6.959934,0.6776489,2.1846626,5.659748,7.5235953,7.1509285,14.574562,3.7133918,8.100815,-2.0038025,2.6337895,0.7306706,6.3059416,0.08684025,2.495549,-4.283892,-0.46225625,-2.0463352,0.19059543,disgust
254,-564.33136,66.16714,1.5491731,17.77999,7.8457303,7.4537516,0.4672389,-4.6039047,-7.3513417,4.534491,-3.5269752,-2.8960068,3.1452844,-1.1261758,-1.4344058,2.0620651,-6.800288,-0.04909719,-5.1153927,-0.09672415,-5.578636,-0.8814685,-3.7734146,0.8638187,-4.1168075,0.9749109,-3.8875363,1.9639837,-1.788095,1.4957403,1.8103911,3.2737198,0.5667261,1.1293405,0.39892614,1.4738193,1.2992504,1.2562093,0.5885744,2.1004996,happy
255,-378.83594,27.80516,-22.349525,-2.8248584,-8.264853,-4.9865713,-9.878539,-7.039615,-11.032492,-6.1770997,-6.687446,-3.6074266,-5.3242865,-3.0719495,-8.693001,-0.28427213,-8.24946,1.5496812,3.4826806,4.2411203,1.3464816,6.159615,0.60760254,1.0421916,0.97561795,6.42287,0.05467276,3.0274487,-0.6226526,-0.84798414,1.3678906,1.1471105,-2.9132226,-0.29007024,-2.3999717,0.65646595,0.9851784,1.532951,-0.14845818,0.98471147,angry
256,-608.49744,81.415436,5.601973,19.749155,10.98503,5.915815,8.97427,-4.7099056,-11.071218,5.8811955,-4.668612,-0.011209047,4.3642983,0.76699084,-2.3624227,2.5580397,-3.1322668,-1.5803117,-3.6912143,2.832461,-4.6723804,0.9808897,-2.9150128,1.0196817,-3.315194,2.5342214,-4.23096,0.32210913,-5.517453,0.5880431,-1.7793622,0.2869199,-1.01295,-0.84178436,-3.483644,-1.9829193,-2.0753863,-1.2449642,-2.4070718,-1.4949714,neutral
257,-690.9014,77.58552,4.233085,30.881601,13.8642845,3.6801052,-8.946658,-3.155066,2.1436331,5.548849,-8.68877,6.728369,-3.9612422,0.61152077,-1.6715783,-1.2159263,0.16396168,1.0441309,-7.744615,8.795421,-5.3520646,-1.4527059,-5.959688,2.0176682,-5.648647,2.6162755,-4.2495027,-1.394281,-2.0144687,-0.38251668,-3.3260832,-0.69545877,-3.9862175,0.1633172,-1.4928783,0.38831288,-2.0475178,-1.2558626,-4.9056396,-0.791802,calm
258,-445.8622,52.59364,-14.744365,3.1140783,-3.8783834,-7.136734,-9.726771,-12.729215,-14.334405,-0.58328223,-10.027551,-6.584803,-3.6037886,-5.3448844,-4.912166,-1.2120223,-6.8550167,-2.9754634,-4.5345683,-0.1868528,-3.4867568,6.9326386,-1.0816709,7.083647,2.390942,6.095544,1.6829613,4.85447,2.039236,4.49382,2.1689794,3.9144804,0.96457154,3.0150678,-0.08087827,2.5442286,-2.488977,-0.32181373,-1.4796251,0.85689473,surprised
259,-301.04327,56.31311,-29.99241,5.700754,-9.117986,1.1218423,-21.211596,-18.357876,-13.559753,-15.241715,-1.7202129,-8.806393,-12.405575,3.8817677,-5.943364,4.2823176,-5.1608415,-1.9434524,0.16802542,4.307834,-7.2090416,6.830144,0.20899008,5.458885,4.6124406,16.404173,5.9336667,12.933145,5.366271,10.350473,4.5859976,6.7537794,1.0664237,5.48697,-0.40722653,6.66727,2.4252448,2.3164487,-2.1030788,0.42754927,fear
260,-549.5697,54.43822,-15.556175,8.666258,-15.129937,-0.45227158,-7.8584685,-11.3473015,-8.157667,1.8226037,-7.9128666,-1.5453147,-9.198443,1.030038,-8.661801,-3.4568067,-5.719879,-2.747208,-6.702139,-1.3689774,-3.793317,-3.3784735,-5.3921776,0.38078123,-1.0094523,3.033951,2.4006686,4.5663133,2.43451,4.723226,0.2531727,4.777112,1.0999874,2.1840668,-0.63566124,0.90690476,-1.008411,1.2215886,-0.4494141,0.43169805,disgust
261,-722.70654,63.110653,-4.88825,13.684169,1.6507114,-3.8723364,-16.025183,-7.2603073,-6.693756,2.5713654,-6.171423,-1.7481471,-6.876588,-1.6018454,-7.7306423,0.117385864,-11.182797,0.82235825,-6.8164163,-4.0403624,-3.562296,-0.30971947,-6.0345726,3.8059886,-3.2571397,3.6885383,0.8020914,4.8947597,1.4553668,9.117224,6.37069,16.696568,11.128216,11.922499,3.751279,1.1730629,0.7749285,2.9501977,3.8339992,4.3013253,sad
262,-466.4281,20.102337,-33.318233,-3.3891356,-16.46715,-12.429024,-11.864952,-13.20925,-10.423411,-4.6155167,-14.165759,-3.1482544,-10.941377,5.4932876,-3.101638,6.637202,8.23987,13.952021,5.6118593,8.024749,-1.2660047,-3.6508286,-5.288485,0.3931739,-5.0880213,-4.221789,-4.1173425,-2.1433496,-2.8845966,-0.029238287,-1.011456,5.185424,-0.9594889,1.5605617,1.197282,1.8227085,-2.6916063,3.7959416,3.9907146,1.6311634,fear
263,-461.38235,25.238186,-31.188725,-2.4094162,-15.523809,-10.227078,-14.945241,-16.402103,-8.422452,-1.7506787,-13.799597,-1.95569,-8.611644,5.1295905,-2.4190295,9.986351,11.908099,13.552286,5.5486813,6.8264604,0.11166951,-1.4295857,-2.126838,-0.27858502,-6.1266227,-3.850365,-1.0480261,-1.9151657,-1.6402,0.11515896,0.73439693,5.8581634,-1.2154325,0.53962564,2.6959372,2.6680663,-1.7596308,3.6594784,3.7384923,2.3308995,fear
264,-602.8923,47.912655,-7.748501,9.807043,5.853041,-0.10705084,-5.8067827,-6.186834,-12.157682,-4.363698,-1.7893422,-5.4401054,-3.9983284,-1.5471225,-6.036328,-0.12575859,-7.8967957,-1.3147815,-3.2986412,-3.41119,-7.929535,-3.0693734,-1.6383255,-3.794023,-4.6479106,0.61567014,-5.3419704,-1.6256574,-2.6795704,-1.8911599,-3.3778157,0.29109347,-4.721022,-1.9641852,-2.9062724,-1.9615055,-3.5070088,-0.84734386,-1.2839985,1.2402638,fear
265,-551.3174,65.8546,-6.479469,16.454609,7.8623543,-1.0438056,-1.9929515,-5.730704,-12.450721,3.5878122,-6.118809,-6.115731,-2.8479197,1.7994848,-1.5984797,1.0819964,-8.553841,-1.301888,-4.053124,-0.69878054,-7.5750914,-0.83076733,-5.710477,-2.9860804,-2.9976237,-0.2420076,-4.795878,0.18296184,-2.1731532,1.4448265,-3.8549879,-1.5661687,-4.2724266,-1.3562521,-3.63865,-1.1965177,-2.7296488,-4.9955387,-3.9858115,-2.1512086,fear
266,-610.0615,64.87501,-6.4917555,12.599589,0.14576723,6.926234,-14.969414,-7.4822836,-12.539409,-2.4155202,-0.037794746,-6.7166395,1.9642625,-2.72442,-8.544642,4.3043723,-12.010091,0.13972476,-1.4490246,-2.9452896,-2.8032763,-0.7885574,-5.4716287,0.80542725,-3.5043426,1.0995145,-1.5935831,0.7251398,-0.27480456,2.5361733,-0.431634,2.014555,1.4269096,2.3633332,0.73338616,4.1331463,-0.04794455,1.7304951,-2.4117236,1.0097594,happy
267,-504.81894,57.286133,-9.923135,8.082008,-0.29588154,0.00047689583,-23.550823,-9.441376,-11.261871,-12.958975,-4.0251617,-10.32865,-8.290307,-3.142288,-10.347872,-2.0537546,-8.874861,-3.6915572,-4.1951647,-3.9428318,-7.471326,-1.7065486,-7.936777,-2.422785,-6.386428,-1.1039686,-4.950062,0.46347955,-2.108568,-0.64016855,-3.2380104,-1.4136171,-1.7292976,1.5759087,2.1158736,3.5954864,1.5852587,0.43065807,-1.286351,0.79104066,happy
268,-546.0944,59.76192,-8.694518,11.757881,-1.2990003,-1.137913,-6.526422,-3.5525327,-12.983715,-0.09002249,-3.8349059,-4.0351443,2.8729467,-1.199229,-3.6131396,4.3252816,-9.292961,-0.41719162,-2.2889578,-1.4419416,-2.8454955,-0.38707766,-1.845285,-0.04176249,-4.766903,0.59980094,-3.5977824,0.8780542,-1.6275711,1.2198957,-2.2407558,0.7233621,-2.533777,2.0835054,-0.7863219,2.9895854,0.8160172,2.2152824,0.8757214,4.398027,angry
269,-527.1444,50.697155,-8.171844,10.59511,-2.0394535,-1.714493,-9.773234,-6.72169,-15.347828,-5.6418815,-3.4424448,-5.920031,-4.164961,-2.0381296,-9.5277405,0.8147816,-11.144483,-4.2694683,-4.676663,-3.6848745,-7.8867655,-2.0169666,-6.033505,-5.2804165,-3.4969487,0.6536718,-3.9230993,4.71302,-1.171552,2.6472812,-0.871988,1.3321837,-0.97884166,-1.2448196,-3.2961953,0.34620482,-0.92461044,-0.5195739,-1.9775606,-1.0608041,surprised
270,-717.9887,45.786804,5.272501,10.686324,-10.449252,-2.2178557,-12.301559,-8.922671,-4.388447,-5.6171575,-6.2154274,-4.252728,-7.558406,-1.7880251,-9.712745,-3.7543647,-6.974807,-4.2596235,-8.686476,0.049971938,-6.3048043,-0.3117513,-4.132406,0.44655415,-5.42481,4.6445127,0.51489866,5.293718,1.3425909,3.9652429,0.6530841,5.1907597,2.4755547,5.6041884,0.7903166,2.3009276,-0.47424272,5.0344243,3.2384064,4.2581234,calm
